92615010602,300104950271,6/27/2007 0:00:00,049,1,714354010602,0011,L,JUSC2,9.100,24.07000,10.8711,9.0000,M,80,OV,120,TM,2.0000,M,,,,10.00,EA
92615010602,300104950271,6/27/2007 0:00:00,049,1,714355010602,0012,L,PSME,4.900,299.86000,39.2668,32.0000,M,70,IN,66,DM,2.0000,M,,,,6.00,EA
92617010602,300104950281,6/22/2007 0:00:00,049,1,714356010602,0001,L,JUSC2,6.600,24.07000,5.7185,8.0000,M,90,CO,65,TM,2.0000,M,,,,9.00,EA
92617010602,300104950281,6/22/2007 0:00:00,049,1,714357010602,0002,L,PSME,10.000,24.07000,13.1278,46.0000,M,90,CO,49,DM,8.0000,M,,,,11.00,EA
92617010602,300104950281,6/22/2007 0:00:00,049,1,714358010602,0003,L,PSME,5.100,24.07000,3.4145,27.0000,M,60,CO,40,DM,10.0000,M,,,,8.00,EA
92617010602,300104950281,6/22/2007 0:00:00,049,1,714359010602,0004,L,PSME,5.400,24.07000,3.8281,27.0000,C,60,CO,40,DC,10.0000,C,,,,,
92617010602,300104950281,6/22/2007 0:00:00,049,1,714360010602,0005,L,PSME,15.500,24.07000,31.5395,41.0000,M,90,CO,82,DM,2.0000,M,,,,16.00,EA
92617010602,300104950281,6/22/2007 0:00:00,049,1,714361010602,0006,L,PSME,9.000,24.07000,10.6335,46.0000,C,80,IN,49,DC,8.0000,C,,,,,
92617010602,300104950281,6/22/2007 0:00:00,049,1,714362010602,0007,L,PSME,13.700,24.07000,24.6395,41.0000,C,80,CO,82,DC,2.0000,C,,,,,
92617010602,300104950281,6/22/2007 0:00:00,049,1,714363010602,0008,L,PSME,11.100,24.07000,16.1747,46.0000,C,90,CO,49,DC,8.0000,C,,,,,
92617010602,300104950281,6/22/2007 0:00:00,049,1,714364010602,0009,L,PSME,20.100,24.07000,53.0375,55.0000,M,90,CO,108,DM,5.0000,M,,,,24.00,EA
92617010602,300104950281,6/22/2007 0:00:00,049,1,714365010602,0010,L,PSME,,1199.44000,,2.0000,M,60,OV,,,,,,,,,
362787010231,300104950291,6/27/2006 0:00:00,049,1,,,,,,,,,,,,,,,,,,,,
362745010231,300104950301,10/4/2006 0:00:00,049,1,,,,,,,,,,,,,,,,,,,,
92619010602,300104950311,6/21/2007 0:00:00,049,1,714366010602,0001,L,PSME,13.700,24.07000,24.6395,51.0000,M,40,CO,321,DM,3.0000,M,,,,10.00,EA
92619010602,300104950311,6/21/2007 0:00:00,049,1,714367010602,0002,D,PSME,5.800,24.07000,4.4162,,,,,,,,,,,2,,
92619010602,300104950311,6/21/2007 0:00:00,049,1,714368010602,0003,L,PSME,14.200,24.07000,26.4709,51.0000,C,50,CO,321,DC,3.0000,C,,,,,
92619010602,300104950311,6/21/2007 0:00:00,049,1,714369010602,0004,L,PSME,13.900,24.07000,25.3642,51.0000,C,70,CO,321,DC,3.0000,C,,,,,
92619010602,300104950311,6/21/2007 0:00:00,049,1,714370010602,0005,L,PSME,13.700,24.07000,24.6395,51.0000,C,60,CO,321,DC,3.0000,C,,,,,
92619010602,300104950311,6/21/2007 0:00:00,049,1,714371010602,0006,L,JUSC2,2.500,299.86000,10.2215,4.0000,M,90,OV,42,TM,,,0.3000,M,,5.00,EA
92619010602,300104950311,6/21/2007 0:00:00,049,1,714372010602,0007,L,PSME,,2698.74000,,2.0000,M,80,OV,,,,,,,,,
362563010231,300104950321,9/30/2006 0:00:00,049,1,3273645010231,0001,D,PSME,25.300,24.00000,83.7852,98.0000,M,,,,,,,,,1,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273646010231,0001,D,PIFL2,8.200,24.00000,8.8014,20.0000,M,,,,,,,,,2,,
362565010231,300104950331,9/28/2006 0:00:00,049,1,3273647010231,0002,D,PIFL2,10.800,24.00000,15.2677,24.0000,M,,,,,,,,,1,,
